"Date","Price","Open","High","Low","Vol.","Change %"
"11/18/2016","86.50","86.50","86.50","86.50","","-0.23%"
"11/17/2016","86.70","86.70","86.70","86.70","0.03K","0.35%"
"11/16/2016","86.40","86.40","86.40","86.40","0.07K","-2.10%"
"11/15/2016","88.25","88.25","88.25","88.25","0.01K","-0.45%"
"11/14/2016","88.65","88.65","88.65","88.65","0.01K","-0.73%"
"11/11/2016","89.30","89.30","89.30","89.30","","0.11%"
"11/10/2016","89.20","89.20","89.20","89.20","0.13K","-0.39%"
"11/09/2016","89.55","89.55","89.55","89.55","0.05K","2.81%"
"11/08/2016","87.10","87.10","87.10","87.10","0.09K","-0.74%"
"11/07/2016","87.75","87.75","87.75","87.75","0.01K","0.80%"
"11/04/2016","87.05","87.05","87.05","87.05","0.05K","1.28%"
"11/03/2016","85.95","85.95","85.95","85.95","0.11K","1.18%"
"11/02/2016","84.95","84.95","84.95","84.95","0.06K","-1.28%"
"11/01/2016","86.05","86.05","86.05","86.05","0.08K","1.95%"
"10/31/2016","84.40","84.40","84.40","84.40","0.01K","6.43%"
"10/27/2016","79.30","79.30","79.30","79.30","","0.06%"
"10/26/2016","79.25","79.25","79.25","79.25","","0.06%"
"10/25/2016","79.20","79.20","79.20","79.20","","0.13%"
"10/24/2016","79.10","79.10","79.10","79.10","","-0.44%"
"10/21/2016","79.45","79.45","79.45","79.45","","1.40%"
"10/20/2016","78.35","78.35","78.35","78.35","0.01K","0.13%"
"10/19/2016","78.25","78.25","78.25","78.25","0.17K","-2.25%"
"10/18/2016","80.05","80.05","80.05","80.05","0.14K","3.62%"
"10/17/2016","77.25","77.25","77.25","77.25","0.09K","2.05%"
"10/14/2016","75.70","75.70","75.70","75.70","0.17K","1.34%"
"10/13/2016","74.70","74.70","74.70","74.70","0.11K","-0.27%"
"10/12/2016","74.90","74.90","74.90","74.90","0.13K","1.08%"
"10/11/2016","74.10","74.10","74.10","74.10","0.27K","-2.18%"
"10/10/2016","75.75","75.75","75.75","75.75","0.19K","-1.24%"
"10/07/2016","76.70","76.70","76.70","76.70","0.52K","-0.71%"
"10/06/2016","77.25","77.25","77.25","77.25","1.25K","1.98%"
"10/05/2016","75.75","75.75","75.75","75.75","0.74K","0.33%"
"10/04/2016","75.50","75.50","75.50","75.50","0.46K","1.21%"
"10/03/2016","74.60","74.60","74.60","74.60","0.26K","18.70%"
"09/30/2016","62.85","62.85","62.85","62.85","","-0.08%"
"09/29/2016","62.90","62.90","62.90","62.90","","0.16%"
"09/28/2016","62.80","62.80","62.80","62.80","","0.64%"
"09/27/2016","62.40","62.40","62.40","62.40","","-0.16%"
"09/26/2016","62.50","62.50","62.50","62.50","","0.16%"
"09/23/2016","62.40","62.40","62.40","62.40","0.01K","0.73%"
"09/22/2016","61.95","61.95","61.95","61.95","0.03K","0.00%"
"09/21/2016","61.95","61.95","61.95","61.95","","0.73%"
"09/20/2016","61.50","61.50","61.50","61.50","0.01K","0.00%"
"09/19/2016","61.50","61.50","61.50","61.50","0.08K","0.57%"
"09/16/2016","61.15","61.15","61.15","61.15","0.05K","0.41%"
"09/15/2016","60.90","60.90","60.90","60.90","0.01K","0.66%"
"09/14/2016","60.50","60.50","60.50","60.50","0.04K","0.41%"
"09/13/2016","60.25","60.25","60.25","60.25","0.07K","0.17%"
"09/12/2016","60.15","60.15","60.15","60.15","0.10K","0.08%"
"09/09/2016","60.10","60.10","60.10","60.10","0.03K","0.17%"
"09/08/2016","60.00","60.00","60.00","60.00","0.07K","-0.83%"
"09/07/2016","60.50","60.50","60.50","60.50","0.20K","-2.02%"
"09/06/2016","61.75","61.75","61.75","61.75","0.19K","-0.16%"
"09/02/2016","61.85","61.85","61.85","61.85","0.21K","0.90%"
"09/01/2016","61.30","61.30","61.30","61.30","0.13K","-0.16%"
"08/31/2016","61.40","61.40","61.40","61.40","0.11K","0.49%"
"08/30/2016","61.10","61.10","61.10","61.10","0.11K","1.92%"
"08/29/2016","59.95","59.95","59.95","59.95","","-0.50%"
"08/26/2016","60.25","60.25","60.25","60.25","","0.00%"
"08/25/2016","60.25","60.25","60.25","60.25","","0.00%"
"08/24/2016","60.25","60.25","60.25","60.25","","-0.17%"
"08/23/2016","60.35","60.35","60.35","60.35","","-0.08%"
"08/22/2016","60.40","60.40","60.40","60.40","","0.50%"
"08/19/2016","60.10","60.10","60.10","60.10","0.04K","-1.07%"
"08/18/2016","60.75","60.75","60.75","60.75","0.01K","-0.65%"
"08/17/2016","61.15","61.15","61.15","61.15","0.02K","0.25%"
"08/16/2016","61.00","61.00","61.00","61.00","0.01K","-0.57%"
"08/15/2016","61.35","61.35","61.35","61.35","0.13K","-0.16%"
"08/12/2016","61.45","61.45","61.45","61.45","0.06K","1.15%"
"08/11/2016","60.75","60.75","60.75","60.75","0.17K","1.25%"
"08/10/2016","60.00","60.00","60.00","60.00","0.15K","-1.48%"
"08/09/2016","60.90","60.90","60.90","60.90","0.04K","1.33%"
"08/08/2016","60.10","60.10","60.10","60.10","0.01K","4.07%"
"08/05/2016","57.75","57.75","57.75","57.75","0.11K","-2.61%"
"08/04/2016","59.30","59.30","59.30","59.30","0.23K","-3.10%"
"08/03/2016","61.20","61.20","61.20","61.20","0.09K","-0.73%"
"08/02/2016","61.65","61.65","61.65","61.65","0.31K","-0.32%"
"08/01/2016","61.85","61.85","61.85","61.85","0.10K","8.41%"
"07/29/2016","57.05","57.05","57.05","57.05","","-0.17%"
"07/28/2016","57.15","57.15","57.15","57.15","","-0.09%"
"07/27/2016","57.20","57.20","57.20","57.20","0.01K","0.00%"
"07/26/2016","57.20","57.20","57.20","57.20","","0.35%"
"07/25/2016","57.00","57.00","57.00","57.00","","0.35%"
"07/22/2016","56.80","56.80","56.80","56.80","","-0.44%"
"07/21/2016","57.05","57.05","57.05","57.05","","-0.17%"
"07/20/2016","57.15","57.15","57.15","57.15","0.01K","-0.26%"
"07/19/2016","57.30","57.30","57.30","57.30","","-1.21%"
"07/18/2016","58.00","58.00","58.00","58.00","0.01K","0.00%"
"07/15/2016","58.00","58.00","58.00","58.00","0.18K","-0.17%"
"07/14/2016","58.10","58.10","58.10","58.10","0.04K","-0.43%"
"07/13/2016","58.35","58.35","58.35","58.35","0.07K","0.95%"
"07/12/2016","57.80","57.80","57.80","57.80","0.07K","2.57%"
"07/11/2016","56.35","56.35","56.35","56.35","0.03K","-0.27%"
"07/08/2016","56.50","56.50","56.50","56.50","0.02K","-1.14%"
"07/07/2016","57.15","57.15","57.15","57.15","0.16K","1.06%"
"07/06/2016","56.55","56.55","56.55","56.55","0.27K","-0.35%"
"07/05/2016","56.75","56.75","56.75","56.75","0.35K","0.62%"
"07/01/2016","56.40","56.40","56.40","56.40","0.21K","2.55%"
"06/30/2016","55.00","55.00","55.00","55.00","0.21K","2.33%"
"06/29/2016","53.75","53.75","53.75","53.75","0.44K","0.56%"
"06/28/2016","53.45","53.45","53.45","53.45","0.08K","0.85%"
"06/27/2016","53.00","53.00","53.00","53.00","0.33K","2.81%"
"06/24/2016","51.55","51.55","51.55","51.55","","0.49%"
"06/23/2016","51.30","51.30","51.30","51.30","","0.00%"
"06/22/2016","51.30","51.30","51.30","51.30","","0.20%"
"06/21/2016","51.20","51.20","51.20","51.20","","-0.19%"
"06/20/2016","51.30","51.30","51.30","51.30","","0.79%"
"06/17/2016","50.90","50.90","50.90","50.90","","0.39%"
"06/16/2016","50.70","50.70","50.70","50.70","0.02K","0.40%"
"06/15/2016","50.50","50.50","50.50","50.50","0.01K","0.20%"
"06/14/2016","50.40","50.40","50.40","50.40","","0.00%"
"06/13/2016","50.40","50.40","50.40","50.40","","-0.30%"
"06/10/2016","50.55","50.55","50.55","50.55","","-0.39%"
"06/09/2016","50.75","50.75","50.75","50.75","0.09K","-0.49%"
"06/08/2016","51.00","51.00","51.00","51.00","0.22K","-1.92%"
"06/07/2016","52.00","52.00","52.00","52.00","0.02K","-1.52%"
"06/06/2016","52.80","52.80","52.80","52.80","0.16K","2.13%"
"06/03/2016","51.70","51.70","51.70","51.70","0.22K","1.27%"
"06/02/2016","51.05","51.05","51.05","51.05","0.05K","0.59%"
"06/01/2016","50.75","50.75","50.75","50.75","0.25K","-0.78%"
"05/31/2016","51.15","51.15","51.15","51.15","0.17K","6.12%"
"05/26/2016","48.20","48.20","48.20","48.20","0.03K","0.31%"
"05/25/2016","48.05","48.05","48.05","48.05","","0.21%"
"05/24/2016","47.95","47.95","47.95","47.95","0.01K","0.31%"
"05/23/2016","47.80","47.80","47.80","47.80","","-0.21%"
"05/20/2016","47.90","47.90","47.90","47.90","0.01K","0.00%"
"05/19/2016","47.90","47.90","47.90","47.90","","-0.10%"
"05/18/2016","47.95","47.95","47.95","47.95","0.01K","-0.62%"
"05/17/2016","48.25","48.25","48.25","48.25","","0.10%"
"05/16/2016","48.20","48.20","48.20","48.20","","0.63%"
"05/13/2016","47.90","47.90","47.90","47.90","0.01K","0.00%"
"05/12/2016","47.90","47.90","47.90","47.90","0.01K","0.10%"
"05/11/2016","47.85","47.85","47.85","47.85","0.07K","0.95%"
"05/10/2016","47.40","47.40","47.40","47.40","0.01K","0.42%"
"05/09/2016","47.20","47.20","47.20","47.20","0.15K","-0.32%"
"05/06/2016","47.35","47.35","47.35","47.35","0.08K","2.05%"
"05/05/2016","46.40","46.40","46.40","46.40","0.22K","1.20%"
"05/04/2016","45.85","45.85","45.85","45.85","0.33K","0.77%"
"05/03/2016","45.50","45.50","45.50","45.50","0.30K","-0.66%"
"05/02/2016","45.80","45.80","45.80","45.80","","0.11%"
"04/29/2016","45.75","45.75","45.75","45.75","","-0.11%"
"04/28/2016","45.80","45.80","45.80","45.80","","0.11%"
"04/27/2016","45.75","45.75","45.75","45.75","","0.22%"
"04/26/2016","45.65","45.65","45.65","45.65","","0.00%"
"04/25/2016","45.65","45.65","45.65","45.65","","0.00%"
"04/22/2016","45.65","45.65","45.65","45.65","0.01K","0.11%"
"04/21/2016","45.60","45.60","45.60","45.60","0.02K","-0.22%"
"04/20/2016","45.70","45.70","45.70","45.70","0.28K","-0.76%"
"04/19/2016","46.05","46.05","46.05","46.05","0.11K","0.00%"
"04/18/2016","46.05","46.05","46.05","46.05","0.05K","0.77%"
"04/15/2016","45.70","45.70","45.70","45.70","0.07K","0.22%"
"04/14/2016","45.60","45.60","45.60","45.60","0.21K","1.67%"
"04/13/2016","44.85","44.85","44.85","44.85","0.09K","0.00%"
"04/12/2016","44.85","44.85","44.85","44.85","0.15K","-0.22%"
"04/11/2016","44.95","44.95","44.95","44.95","0.01K","0.45%"
"04/08/2016","44.75","44.75","44.75","44.75","0.16K","1.59%"
"04/07/2016","44.05","44.05","44.05","44.05","0.25K","-0.90%"
"04/06/2016","44.45","44.45","44.45","44.45","0.17K","-0.56%"
"04/05/2016","44.70","44.70","44.70","44.70","0.41K","0.11%"
"04/04/2016","44.65","44.65","44.65","44.65","0.13K","-0.56%"
"04/01/2016","44.90","44.90","44.90","44.90","0.28K","-0.22%"
"03/31/2016","45.00","45.00","45.00","45.00","0.27K","0.90%"
"03/30/2016","44.60","44.60","44.60","44.60","0.36K","0.34%"
"03/29/2016","44.45","44.45","44.45","44.45","0.11K","-0.22%"
"03/28/2016","44.55","44.55","44.55","44.55","","-3.57%"
"03/24/2016","46.20","46.20","46.20","46.20","","-0.11%"
"03/23/2016","46.25","46.25","46.25","46.25","","-0.54%"
"03/22/2016","46.50","46.50","46.50","46.50","0.02K","-0.11%"
"03/21/2016","46.55","46.55","46.55","46.55","","-0.11%"
"03/18/2016","46.60","46.60","46.60","46.60","","0.43%"
"03/17/2016","46.40","46.40","46.40","46.40","","0.98%"
"03/16/2016","45.95","45.95","45.95","45.95","0.02K","0.22%"
"03/15/2016","45.85","45.85","45.85","45.85","0.05K","-0.11%"
"03/14/2016","45.90","45.90","45.90","45.90","0.20K","-1.08%"
"03/11/2016","46.40","46.40","46.40","46.40","0.08K","-0.22%"
"03/10/2016","46.50","46.50","46.50","46.50","","0.00%"
"03/09/2016","46.50","46.50","46.50","46.50","0.18K","0.43%"
"03/08/2016","46.30","46.30","46.30","46.30","","-0.75%"
"03/07/2016","46.65","46.65","46.65","46.65","0.06K","0.65%"
"03/04/2016","46.35","46.35","46.35","46.35","0.24K","0.76%"
"03/03/2016","46.00","46.00","46.00","46.00","0.25K","2.79%"
"03/02/2016","44.75","44.75","44.75","44.75","0.04K","-0.11%"
"03/01/2016","44.80","44.80","44.80","44.80","0.15K","1.13%"
"02/29/2016","44.30","44.30","44.30","44.30","0.19K","1.14%"
"02/25/2016","43.80","43.80","43.80","43.80","","0.00%"
"02/24/2016","43.80","43.80","43.80","43.80","","-0.45%"
"02/23/2016","44.00","44.00","44.00","44.00","0.01K","1.15%"
"02/22/2016","43.50","43.50","43.50","43.50","0.01K","0.12%"
"02/19/2016","43.45","43.45","43.45","43.45","","0.00%"
"02/18/2016","43.45","43.45","43.45","43.45","","-0.23%"
"02/17/2016","43.55","43.55","43.55","43.55","0.01K","0.35%"
"02/16/2016","43.40","43.40","43.40","43.40","0.05K","-0.34%"
"02/12/2016","43.55","43.55","43.55","43.55","","-0.11%"
"02/11/2016","43.60","43.60","43.60","43.60","","-0.11%"
"02/10/2016","43.65","43.65","43.65","43.65","0.11K","-0.11%"
"02/09/2016","43.70","43.70","43.70","43.70","0.11K","-1.02%"
"02/08/2016","44.15","44.15","44.15","44.15","","-0.11%"
"02/05/2016","44.20","44.20","44.20","44.20","0.06K","-0.67%"
"02/04/2016","44.50","44.50","44.50","44.50","0.14K","-1.55%"
"02/03/2016","45.20","45.20","45.20","45.20","0.29K","0.44%"
"02/02/2016","45.00","45.00","45.00","45.00","0.14K","1.58%"
"02/01/2016","44.30","44.30","44.30","44.30","0.05K","-3.17%"
"01/29/2016","45.75","45.75","45.75","45.75","","-0.11%"
"01/28/2016","45.80","45.80","45.80","45.80","0.01K","0.22%"
"01/27/2016","45.70","45.70","45.70","45.70","","0.00%"
"01/26/2016","45.70","45.70","45.70","45.70","0.02K","0.22%"
"01/25/2016","45.60","45.60","45.60","45.60","","-0.55%"
"01/22/2016","45.85","45.85","45.85","45.85","","0.22%"
"01/21/2016","45.75","45.75","45.75","45.75","0.12K","0.55%"
"01/20/2016","45.50","45.50","45.50","45.50","","-0.11%"
"01/19/2016","45.55","45.55","45.55","45.55","0.09K","0.33%"
"01/15/2016","45.40","45.40","45.40","45.40","0.05K","-0.98%"
"01/14/2016","45.85","45.85","45.85","45.85","0.19K","0.00%"
"01/13/2016","45.85","45.85","45.85","45.85","0.30K","-0.76%"
"01/12/2016","46.20","46.20","46.20","46.20","0.29K","-1.07%"
"01/11/2016","46.70","46.70","46.70","46.70","0.28K","-1.06%"
"01/08/2016","47.20","47.20","47.20","47.20","0.41K","-2.68%"
"01/07/2016","48.50","48.50","48.50","48.50","0.40K","0.21%"
"01/06/2016","48.40","48.40","48.40","48.40","0.36K","1.36%"
"01/05/2016","47.75","47.75","47.75","47.75","0.39K","0.00%"
"01/04/2016","47.75","47.75","47.75","47.75","0.33K","-0.73%"
"12/31/2015","48.10","48.10","48.10","48.10","","0.00%"
"12/30/2015","48.10","48.10","48.10","48.10","","0.00%"
"12/29/2015","48.10","48.10","48.10","48.10","","0.00%"
"12/28/2015","48.10","48.10","48.10","48.10","","0.52%"
"12/24/2015","47.85","47.85","47.85","47.85","","0.10%"
"12/23/2015","47.80","47.80","47.80","47.80","","0.10%"
"12/22/2015","47.75","47.75","47.75","47.75","","0.10%"
"12/21/2015","47.70","47.70","47.70","47.70","","-0.10%"
"12/18/2015","47.75","47.75","47.75","47.75","","0.00%"
"12/17/2015","47.75","47.75","47.75","47.75","0.05K","-0.10%"
"12/16/2015","47.80","47.80","47.80","47.80","0.07K","0.00%"
"12/15/2015","47.80","47.80","47.80","47.80","","0.31%"
"12/14/2015","47.65","47.65","47.65","47.65","0.02K","0.53%"
"12/11/2015","47.40","47.40","47.40","47.40","0.01K","0.00%"
"12/10/2015","47.40","47.40","47.40","47.40","0.14K","-0.11%"
"12/09/2015","47.45","47.45","47.45","47.45","0.16K","0.11%"
"12/08/2015","47.40","47.40","47.40","47.40","0.19K","-0.73%"
"12/07/2015","47.75","47.75","47.75","47.75","0.20K","-1.85%"
"12/04/2015","48.65","48.65","48.65","48.65","0.03K","-0.51%"
"12/03/2015","48.90","48.90","48.90","48.90","0.12K","-0.61%"
"12/02/2015","49.20","49.20","49.20","49.20","0.04K","-1.01%"
"12/01/2015","49.70","49.70","49.70","49.70","0.21K","-0.60%"
"11/30/2015","50.00","50.00","50.00","50.00","0.17K","-7.06%"
"11/27/2015","53.80","53.80","53.80","53.80","","-0.19%"
"11/25/2015","53.90","53.90","53.90","53.90","","0.00%"
"11/24/2015","53.90","53.90","53.90","53.90","","-0.19%"
"11/23/2015","54.00","54.00","54.00","54.00","","-0.64%"
"11/20/2015","54.35","54.35","54.35","54.35","","-0.28%"
"11/19/2015","54.50","54.50","54.50","54.50","","-0.18%"
"11/18/2015","54.60","54.60","54.60","54.60","","0.37%"
"11/17/2015","54.40","54.40","54.40","54.40","","1.02%"
"11/16/2015","53.85","53.85","53.85","53.85","0.06K","0.65%"
"11/13/2015","53.50","53.50","53.50","53.50","0.02K","0.09%"
"11/12/2015","53.45","53.45","53.45","53.45","","0.00%"
"11/11/2015","53.45","53.45","53.45","53.45","","0.38%"
"11/10/2015","53.25","53.25","53.25","53.25","","0.19%"
"11/09/2015","53.15","53.15","53.15","53.15","","-0.28%"
"11/06/2015","53.30","53.30","53.30","53.30","0.01K","0.38%"
"11/05/2015","53.10","53.10","53.10","53.10","0.07K","0.00%"
"11/04/2015","53.10","53.10","53.10","53.10","0.24K","-0.93%"
"11/03/2015","53.60","53.60","53.60","53.60","0.06K","0.75%"
"11/02/2015","53.20","53.20","53.20","53.20","0.13K","1.24%"
"10/30/2015","52.55","52.55","52.55","52.55","","-0.19%"
"10/29/2015","52.65","52.65","52.65","52.65","","0.57%"
"10/28/2015","52.35","52.35","52.35","52.35","0.05K","0.00%"
"10/27/2015","52.35","52.35","52.35","52.35","","0.00%"
"10/26/2015","52.35","52.35","52.35","52.35","0.03K","0.38%"
"10/23/2015","52.15","52.15","52.15","52.15","0.03K","0.38%"
"10/22/2015","51.95","51.95","51.95","51.95","0.08K","0.00%"
"10/21/2015","51.95","51.95","51.95","51.95","0.05K","-0.10%"
"10/20/2015","52.00","52.00","52.00","52.00","0.03K","0.19%"
"10/19/2015","51.90","51.90","51.90","51.90","0.12K","0.00%"
"10/16/2015","51.90","51.90","51.90","51.90","0.04K","0.29%"
"10/15/2015","51.75","51.75","51.75","51.75","0.02K","0.19%"
"10/14/2015","51.65","51.65","51.65","51.65","0.01K","-0.48%"
"10/13/2015","51.90","51.90","51.90","51.90","0.08K","-0.29%"
"10/12/2015","52.05","52.05","52.05","52.05","0.24K","-0.67%"
"10/09/2015","52.40","52.40","52.40","52.40","0.44K","0.48%"
"10/08/2015","52.15","52.15","52.15","52.15","0.11K","-0.19%"
"10/07/2015","52.25","52.25","52.25","52.25","0.35K","-0.67%"
"10/06/2015","52.60","52.60","52.60","52.60","0.52K","1.25%"
"10/05/2015","51.95","51.95","51.95","51.95","0.46K","1.46%"
"10/02/2015","51.20","51.20","51.20","51.20","0.29K","0.29%"
"10/01/2015","51.05","51.05","51.05","51.05","0.58K","-0.68%"
"09/30/2015","51.40","51.40","51.40","51.40","0.26K","-1.34%"
"09/29/2015","52.10","52.10","52.10","52.10","0.20K","-0.19%"
"09/28/2015","52.20","52.20","52.20","52.20","0.70K","-3.15%"
"09/25/2015","53.90","53.90","53.90","53.90","","0.00%"
"09/24/2015","53.90","53.90","53.90","53.90","","-0.09%"
"09/23/2015","53.95","53.95","53.95","53.95","","0.09%"
"09/22/2015","53.90","53.90","53.90","53.90","","-0.19%"
"09/21/2015","54.00","54.00","54.00","54.00","","-0.18%"
"09/18/2015","54.10","54.10","54.10","54.10","0.10K","-0.09%"
"09/17/2015","54.15","54.15","54.15","54.15","0.25K","-0.09%"
"09/16/2015","54.20","54.20","54.20","54.20","0.07K","1.21%"
"09/15/2015","53.55","53.55","53.55","53.55","0.07K","-0.09%"
"09/14/2015","53.60","53.60","53.60","53.60","","-0.46%"
"09/11/2015","53.85","53.85","53.85","53.85","0.39K","0.00%"
"09/10/2015","53.85","53.85","53.85","53.85","0.10K","0.47%"
"09/09/2015","53.60","53.60","53.60","53.60","0.11K","-0.65%"
"09/08/2015","53.95","53.95","53.95","53.95","0.41K","-1.01%"
"09/04/2015","54.50","54.50","54.50","54.50","0.22K","-1.36%"
"09/03/2015","55.25","55.25","55.25","55.25","0.12K","0.73%"
"09/02/2015","54.85","54.85","54.85","54.85","0.10K","-0.18%"
"09/01/2015","54.95","54.95","54.95","54.95","0.22K","0.18%"
"08/31/2015","54.85","54.85","54.85","54.85","","-1.79%"
"08/28/2015","55.85","55.85","55.85","55.85","","0.09%"
"08/27/2015","55.80","55.80","55.80","55.80","","0.09%"
"08/26/2015","55.75","55.75","55.75","55.75","","0.00%"
"08/25/2015","55.75","55.75","55.75","55.75","","0.00%"
"08/24/2015","55.75","55.75","55.75","55.75","0.01K","-0.27%"
"08/21/2015","55.90","55.90","55.90","55.90","","0.00%"
"08/20/2015","55.90","55.90","55.90","55.90","0.01K","-0.18%"
"08/19/2015","56.00","56.00","56.00","56.00","0.13K","-0.09%"
"08/18/2015","56.05","56.05","56.05","56.05","0.10K","-0.53%"
"08/17/2015","56.35","56.35","56.35","56.35","0.03K","0.09%"
"08/14/2015","56.30","56.30","56.30","56.30","0.03K","-0.44%"
"08/13/2015","56.55","56.55","56.55","56.55","0.05K","0.18%"
"08/12/2015","56.45","56.45","56.45","56.45","0.07K","0.09%"
"08/11/2015","56.40","56.40","56.40","56.40","0.16K","-1.74%"
"08/10/2015","57.40","57.40","57.40","57.40","0.02K","0.44%"
"08/07/2015","57.15","57.15","57.15","57.15","0.51K","-1.30%"
"08/06/2015","57.90","57.90","57.90","57.90","0.24K","0.78%"
"08/05/2015","57.45","57.45","57.45","57.45","0.54K","0.70%"
"08/04/2015","57.05","57.05","57.05","57.05","0.12K","0.97%"
"08/03/2015","56.50","56.50","56.50","56.50","0.09K","-3.34%"
"07/30/2015","58.45","58.45","58.45","58.45","","0.00%"
"07/29/2015","58.45","58.45","58.45","58.45","0.02K","0.00%"
"07/28/2015","58.45","58.45","58.45","58.45","0.07K","-0.09%"
"07/27/2015","58.50","58.50","58.50","58.50","0.06K","-0.09%"
"07/24/2015","58.55","58.55","58.55","58.55","0.01K","0.09%"
"07/23/2015","58.50","58.50","58.50","58.50","0.12K","-0.09%"
"07/22/2015","58.55","58.55","58.55","58.55","0.05K","-0.09%"
"07/21/2015","58.60","58.60","58.60","58.60","0.03K","0.09%"
"07/20/2015","58.55","58.55","58.55","58.55","0.08K","0.26%"
"07/17/2015","58.40","58.40","58.40","58.40","0.04K","0.09%"
"07/16/2015","58.35","58.35","58.35","58.35","0.07K","-0.17%"
"07/15/2015","58.45","58.45","58.45","58.45","0.16K","-0.26%"
"07/14/2015","58.60","58.60","58.60","58.60","0.12K","0.09%"
"07/13/2015","58.55","58.55","58.55","58.55","0.13K","-0.34%"
"07/10/2015","58.75","58.75","58.75","58.75","0.14K","0.34%"
"07/09/2015","58.55","58.55","58.55","58.55","0.05K","0.43%"
"07/08/2015","58.30","58.30","58.30","58.30","0.03K","0.43%"
"07/07/2015","58.05","58.05","58.05","58.05","0.07K","-0.77%"
"07/06/2015","58.50","58.50","58.50","58.50","0.32K","-1.60%"
"07/02/2015","59.45","59.45","59.45","59.45","0.10K","-0.59%"
"07/01/2015","59.80","59.80","59.80","59.80","0.38K","-0.50%"
"06/30/2015","60.10","60.10","60.10","60.10","0.46K","1.69%"
"06/29/2015","59.10","59.10","59.10","59.10","0.19K","1.55%"
"06/25/2015","58.20","58.20","58.20","58.20","","0.17%"
"06/24/2015","58.10","58.10","58.10","58.10","","-0.17%"
"06/23/2015","58.20","58.20","58.20","58.20","","0.00%"
"06/22/2015","58.20","58.20","58.20","58.20","","0.34%"
"06/19/2015","58.00","58.00","58.00","58.00","","0.00%"
"06/18/2015","58.00","58.00","58.00","58.00","0.07K","0.17%"
"06/17/2015","57.90","57.90","57.90","57.90","","0.09%"
"06/16/2015","57.85","57.85","57.85","57.85","0.01K","0.00%"
"06/15/2015","57.85","57.85","57.85","57.85","0.06K","0.17%"
"06/12/2015","57.75","57.75","57.75","57.75","0.02K","0.87%"
"06/11/2015","57.25","57.25","57.25","57.25","0.06K","0.88%"
"06/10/2015","56.75","56.75","56.75","56.75","0.03K","0.09%"
"06/09/2015","56.70","56.70","56.70","56.70","0.23K","-0.26%"
"06/08/2015","56.85","56.85","56.85","56.85","0.01K","0.09%"
"06/05/2015","56.80","56.80","56.80","56.80","","-0.18%"
"06/04/2015","56.90","56.90","56.90","56.90","0.07K","-1.04%"
"06/03/2015","57.50","57.50","57.50","57.50","0.40K","-1.03%"
"06/02/2015","58.10","58.10","58.10","58.10","0.06K","0.78%"
"06/01/2015","57.65","57.65","57.65","57.65","0.25K","-2.04%"
"05/29/2015","58.85","58.85","58.85","58.85","","0.09%"
"05/28/2015","58.80","58.80","58.80","58.80","","-0.08%"
"05/27/2015","58.85","58.85","58.85","58.85","","0.09%"
"05/26/2015","58.80","58.80","58.80","58.80","","0.00%"
"05/22/2015","58.80","58.80","58.80","58.80","0.03K","0.09%"
"05/21/2015","58.75","58.75","58.75","58.75","0.02K","-0.09%"
"05/20/2015","58.80","58.80","58.80","58.80","0.01K","-0.17%"
"05/19/2015","58.90","58.90","58.90","58.90","","-0.34%"
"05/18/2015","59.10","59.10","59.10","59.10","0.01K","0.08%"
"05/15/2015","59.05","59.05","59.05","59.05","0.03K","-0.17%"
"05/14/2015","59.15","59.15","59.15","59.15","0.04K","-0.25%"
"05/13/2015","59.30","59.30","59.30","59.30","0.06K","0.00%"
"05/12/2015","59.30","59.30","59.30","59.30","0.08K","-0.59%"
"05/11/2015","59.65","59.65","59.65","59.65","0.07K","0.08%"
"05/08/2015","59.60","59.60","59.60","59.60","0.01K","-0.25%"
"05/07/2015","59.75","59.75","59.75","59.75","0.04K","-0.42%"
"05/06/2015","60.00","60.00","60.00","60.00","","-0.25%"
"05/05/2015","60.15","60.15","60.15","60.15","0.12K","0.42%"
"05/04/2015","59.90","59.90","59.90","59.90","","0.00%"
"05/01/2015","59.90","59.90","59.90","59.90","0.27K","0.25%"
"04/30/2015","59.75","59.75","59.75","59.75","0.24K","-0.17%"
"04/29/2015","59.85","59.85","59.85","59.85","0.25K","0.67%"
"04/28/2015","59.45","59.45","59.45","59.45","0.11K","0.00%"
"04/27/2015","59.45","59.45","59.45","59.45","0.45K","-0.25%"
"04/24/2015","59.60","59.60","59.60","59.60","","0.00%"
"04/23/2015","59.60","59.60","59.60","59.60","","0.00%"
"04/22/2015","59.60","59.60","59.60","59.60","0.01K","-0.25%"
"04/21/2015","59.75","59.75","59.75","59.75","0.01K","-0.08%"
"04/20/2015","59.80","59.80","59.80","59.80","0.05K","-0.25%"
"04/17/2015","59.95","59.95","59.95","59.95","0.06K","0.00%"
"04/16/2015","59.95","59.95","59.95","59.95","0.22K","0.59%"
"04/15/2015","59.60","59.60","59.60","59.60","0.12K","0.17%"
"04/14/2015","59.50","59.50","59.50","59.50","0.16K","0.25%"
"04/13/2015","59.35","59.35","59.35","59.35","0.02K","0.42%"
"04/10/2015","59.10","59.10","59.10","59.10","0.06K","1.20%"
"04/09/2015","58.40","58.40","58.40","58.40","0.08K","1.39%"
"04/08/2015","57.60","57.60","57.60","57.60","0.19K","0.09%"
"04/07/2015","57.55","57.55","57.55","57.55","0.12K","-1.88%"
"04/06/2015","58.65","58.65","58.65","58.65","","0.00%"
